"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6322,40489002,33141848,7347154,4116723,1503222,1727209,241,193,48,276,228,48,0,2010,33141848,10424589,4774894,0,3818514,6868213,7255638,0,1503222,753756,295652,0,0,0,453814,0,7327,6046
2011,7568,7568,7578,6322,34510554,28199661,6310893,2819231,1218433,2273229,238,195,43,274,231,43,6006332,2011,28199661,9484828,4698698,0,1157151,6295853,6563131,0,1218433,577752,292412,0,0,0,348269,0,7330,6048
2012,7568,7568,7578,6344,24032574,21177900,2854674,850656,619834,1384184,3219,176,3043,3267,216,3051,0,2012,21177900,4609826,2412486,0,1352646,5563882,7239060,0,619834,279264,172213,0,0,0,168357,0,4349,3077
2013,7568,7568,7578,6702,9712109,9100663,611446,127920,127541,355985,5803,113,5690,5820,122,5698,41281,2013,9100663,1089046,385699,0,983524,2166334,4476060,0,127541,80039,0,0,0,0,47502,0,1765,882
2014,7568,7568,7578,6278,40815036,36634201,4180835,2623971,753082,803782,182,182,0,226,226,0,0,2014,36634201,8128968,5311465,0,9801732,6274548,7117488,0,753082,471202,0,0,0,0,281880,0,7386,6052
2015,7568,7568,7578,6274,822331,752531,69800,40388,9917,19495,182,182,0,226,226,0,40088186,2015,752531,86695,157484,0,66394,196354,245604,0,9917,6879,339,0,0,0,2699,0,7386,6048
2016,7568,7568,7578,6312,40494528,34440332,6054196,3138366,990175,1925655,240,192,48,277,229,48,0,2016,34440332,9843924,6760110,0,3622168,6980596,7233534,0,990175,613435,9458,0,0,0,367282,0,7328,6035
2017,7568,7568,7578,6322,39891601,30955620,8935981,5703270,1593551,1639160,190,190,0,226,226,0,879427,2017,30955620,9641101,3672304,0,3214678,7128491,7299046,0,1593551,970227,41652,0,0,0,581672,0,7378,6096
2018,7568,7568,7578,6316,40776354,34682394,6093960,3784409,1119092,1190459,189,189,0,226,226,0,0,2018,34682394,8941796,4062554,0,8367065,6315063,6995916,0,1119092,662785,58891,0,0,0,397416,0,7379,6090
2019,7568,7568,7578,6268,13747984,11522202,2225782,1051986,466354,707442,183,183,0,227,227,0,27122918,2019,11522202,3286072,2196719,0,492758,2599445,2947208,0,466354,216969,119319,0,0,0,130066,0,7385,6041
2020,7568,7568,7578,6551,13571856,11999543,1572313,299563,289464,983286,5112,125,4987,5135,144,4991,0,2020,11999543,2169605,974347,0,402401,3026658,5426532,0,289464,180681,1111,0,0,0,107672,0,2456,1416
2021,7568,7568,7578,6517,15257286,13029306,2227980,830908,591193,805879,4807,136,4671,4828,153,4675,0,2021,13029306,2486799,961142,0,546790,3282009,5752566,0,591193,280806,141437,0,0,0,168950,0,2761,1689
2022,7568,7568,7578,6312,37096038,30473965,6622073,3452846,1311897,1857330,855,185,670,899,230,669,0,2022,30473965,9688755,3441049,0,3153172,6935351,7255638,0,1311897,682898,218321,0,0,0,410678,0,6713,5413
2023,7568,7568,7578,6323,37377864,31488909,5888955,2007297,1510901,2370757,804,188,616,842,225,617,0,2023,31488909,10115545,5857616,0,1007607,7025937,7482204,0,1510901,492678,717523,0,0,0,300700,0,6764,5481
2024,7568,7568,7578,6357,23192622,21484708,1707914,394322,350481,963111,3371,158,3213,3414,199,3215,0,2024,21484708,3988575,2869919,0,2044283,5436813,7145118,0,350481,148057,113206,0,0,0,89218,0,4197,2943
2025,7568,7568,7578,6282,39074346,33205525,5868821,2438578,1131958,2298285,497,192,305,543,235,308,0,2025,33205525,9616629,3775625,0,3239615,8770944,7802712,0,1131958,534111,275919,0,0,0,321928,0,7071,5739
2026,7568,7568,7578,6322,40759776,34499599,6260177,2588903,1848392,1822882,192,192,0,227,227,0,0,2026,34499599,10478333,7834372,0,2316188,6786374,7084332,0,1848392,528605,995344,0,0,0,324443,0,7376,6095
2027,7568,7568,7578,6644,11162520,9841608,1320912,288823,360564,671525,5548,131,5417,5572,147,5425,0,2027,9841608,1571003,884547,0,245829,2244193,4896036,0,360564,163604,98700,0,0,0,98260,0,2020,1072
2028,7568,7568,7578,6513,14964408,13537305,1427103,210037,360397,856669,4860,136,4724,4885,156,4729,0,2028,13537305,2407553,1236196,0,711605,3407281,5774670,0,360397,141746,133096,0,0,0,85555,0,2708,1628
2029,7568,7568,7578,6843,5111080,4687853,423227,84126,123932,215169,6174,85,6089,6196,99,6097,2604827,2029,4687853,610289,273012,0,238695,1302204,2263653,0,123932,55614,35246,0,0,0,33072,0,1394,647
2030,7568,7568,7578,6270,40682412,36400051,4282361,2418411,886003,977947,206,189,17,249,232,17,0,2030,36400051,7273715,3807469,0,10084248,7663999,7570620,0,886003,455165,157231,0,0,0,273607,0,7362,6021
2031,7568,7568,7578,6322,40754250,31266344,9487906,5765127,1937977,1784802,193,192,1,228,227,1,0,2031,31266344,10363299,4149694,0,2460316,7042923,7250112,0,1937977,987679,355690,0,0,0,594608,0,7375,6094
