"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2083,7568,7568,7578,7578,0,0,0,0,0,0,7568,35,7533,7578,41,7537,0
2084,7568,7568,7578,7087,14391164,12769260,1621904,184537,658341,779026,4952,117,4835,4976,130,4846,64852
2085,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,3,7575,0
2086,7568,7568,7578,7578,0,0,0,0,0,0,7568,30,7538,7578,34,7544,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,36,7532,7578,41,7537,0
2088,7568,7568,7578,6346,24911208,21054907,3856301,1671750,960790,1223761,3060,163,2897,3105,202,2903,0
2089,7568,7568,7578,7571,66312,36816,29496,2932,7069,19495,7556,35,7521,7567,37,7530,0
2090,7568,7568,7578,6518,11965802,10802989,1162813,169205,322649,670959,5097,118,4979,5118,132,4986,1695852
2091,7568,7568,7578,7531,442080,286547,155533,23086,61220,71227,7488,59,7429,7498,64,7434,0
2092,7568,7568,7578,7344,2293290,1802815,490475,198051,124373,168051,7153,69,7084,7155,65,7090,0
2093,7568,7568,7578,7036,16397826,13998326,2399500,1261295,525111,613094,1334,191,1143,1363,218,1145,18095771
2094,7568,7568,7578,7573,44208,25823,18385,5319,3877,9189,7560,35,7525,7570,38,7532,0
2095,7568,7568,7578,6322,40759776,31301871,9457905,5386037,1887649,2184219,192,192,0,227,227,0,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,26,7542,7578,31,7547,0
2097,7568,7568,7578,7554,420480,230975,189505,59208,54671,75626,7483,38,7445,7494,39,7455,49230
2098,7568,7568,7578,7508,641016,408503,232513,14793,77528,140192,7452,32,7420,7463,37,7426,0
2099,7568,7543,7578,7552,5526,489,0,0,0,0,7542,45,7497,7552,50,7502,0
