"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2069,3170456,351493,353305,0,22775,933780,1509103,0,75463,22912,38987,0,0,0,13564,0,1438,636
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,222568,130403,72621,0,99,19445,0,0,48053,22416,12320,0,0,0,13317,0,160,62
2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,2505,1379,848,0,278,0,0,0,359,64,269,0,0,0,26,0,4,1
2081,95654,63008,26351,0,6295,0,0,0,24427,11023,6885,0,0,0,6519,0,49,19
2082,974061,236635,181299,0,160886,395241,0,0,65639,31048,16082,0,0,0,18509,0,288,112
2083,1165778,297446,197444,0,0,593528,77360,0,91854,44380,20883,0,0,0,26591,0,379,148
2084,15479,9149,4262,0,2068,0,0,0,3376,1508,1338,0,0,0,530,0,10,4
2085,50457,23983,18998,0,7476,0,0,0,11480,4724,4266,0,0,0,2490,0,33,12
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,45785,29446,16339,0,0,0,0,0,13796,6372,3775,0,0,0,3649,0,63,24
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,637008,272222,185385,0,55878,123523,0,0,96316,36647,37724,0,0,0,21945,0,182,68
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
