"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6322,40770828,35918905,4851923,2037820,716644,2097459,190,190,0,226,226,0,0,2010,35918905,9079566,8064216,0,3321796,7761135,7692192,0,716644,444761,5690,0,0,0,266193,0,7378,6096
2011,7568,7568,7578,6324,36095832,30749216,5346616,2067631,977575,2301410,1036,192,844,1075,230,845,0,2011,30749216,9683763,3974097,0,2299756,7309396,7482204,0,977575,510558,159956,0,0,0,307061,0,6532,5249
2012,7568,7568,7578,6322,40770828,35449717,5321111,2790874,890299,1639938,190,190,0,226,226,0,0,2012,35449717,9659783,3592800,0,7074809,7601439,7520886,0,890299,556902,0,0,0,0,333397,0,7378,6096
2013,7568,7568,7578,6292,40826088,34044699,6781389,2617359,1037465,3126565,180,180,0,227,227,0,0,2013,34044699,11824422,5157742,0,1941272,7605903,7515360,0,1037465,648846,0,0,0,0,388619,0,7388,6065
2014,7568,7568,7578,6279,40815036,33572112,7242924,3165312,1109819,2967793,182,182,0,226,226,0,0,2014,33572112,11382546,5739128,0,2661612,6671338,7117488,0,1109819,694050,0,0,0,0,415769,0,7386,6053
2015,7568,7568,7578,6305,27875383,22237030,5638353,3174759,1124842,1338752,180,180,0,227,227,0,12978463,2015,22237030,7196378,2382114,0,1816029,5348133,5494376,0,1124842,590354,179613,0,0,0,354875,0,7388,6078
2016,7568,7568,7578,6322,39919824,33388187,6531637,3246060,1086340,2199237,344,195,149,380,231,149,0,2016,33388187,10042947,4288282,0,3614021,7883369,7559568,0,1086340,675945,5441,0,0,0,404954,0,7224,5942
2017,7568,7568,7578,6318,38261492,32983549,5277943,3117427,977488,1183028,192,192,0,228,228,0,2502754,2017,32983549,8807297,4510902,0,7791451,5561851,6312048,0,977488,566823,70939,0,0,0,339726,0,7376,6090
2018,7568,7568,7578,6322,40770828,38532938,2237890,1465372,412952,359566,190,190,0,226,226,0,0,2018,38532938,10398955,5238676,0,9759226,6156743,6979338,0,412952,252074,10342,0,0,0,150536,0,7378,6096
2019,7568,7568,7578,6310,14148871,12036606,2112265,998310,451992,661963,185,185,0,226,226,0,26706723,2019,12036606,3177676,1660222,0,1019831,2848810,3330067,0,451992,217922,103450,0,0,0,130620,0,7383,6084
2020,7568,7568,7578,6322,40748724,34387283,6361441,3791621,1334487,1235333,194,191,3,230,227,3,0,2020,34387283,9305894,3718710,0,6073394,7729717,7559568,0,1334487,687410,233504,0,0,0,413573,0,7374,6092
2021,7568,7568,7578,6322,40770828,33403341,7367487,4515117,1248227,1604143,190,190,0,226,226,0,0,2021,33403341,9635505,4702109,0,5391605,6727940,6946182,0,1248227,780627,0,0,0,0,467600,0,7378,6096
2022,7568,7568,7578,7005,40831614,40625067,206547,166429,33708,6410,179,179,0,213,213,0,0,2022,40625067,8667592,4086826,0,13139182,7232685,7498782,0,33708,21414,63,0,0,0,12231,0,7389,6792
2023,7568,7568,7578,7017,40776080,34642732,6133348,3105527,1045773,1982048,188,185,3,215,212,3,5800,2023,34642732,10294466,6287857,0,4566049,6404502,7089858,0,1045773,632708,34046,0,0,0,379019,0,7380,6802
2024,7568,7568,7578,6331,40803984,32199570,8604414,5074644,1440115,2089655,184,184,0,192,192,0,0,2024,32199570,9935822,5667151,0,2975422,6371063,7250112,0,1440115,900575,0,0,0,0,539540,0,7384,6139
2025,7568,7568,7578,6306,40803984,32978964,7825020,3738547,1582209,2504264,184,184,0,227,227,0,0,2025,32978964,11219823,5808862,0,905496,7557053,7487730,0,1582209,731088,409977,0,0,0,441144,0,7384,6079
2026,7568,7568,7578,6322,40759776,34261971,6497805,2580321,1198737,2718747,192,192,0,227,227,0,0,2026,34261971,11254167,6161780,0,1621749,7675759,7548516,0,1198737,591296,251256,0,0,0,356185,0,7376,6095
2027,7568,7568,7578,6322,40046922,34903442,5143480,2789937,940067,1413476,321,197,124,357,233,124,0,2027,34903442,9194667,4242347,0,6112987,7749665,7603776,0,940067,542909,71613,0,0,0,325545,0,7247,5965
2028,7568,7568,7578,6322,40526599,34104434,6422165,2493637,1240678,2687850,190,190,0,226,226,0,244229,2028,34104434,11112158,7181807,0,1250129,7194182,7366158,0,1240678,547805,361954,0,0,0,330919,0,7378,6096
2029,7568,7568,7578,6571,9368478,8440050,928428,239799,193032,495597,5371,121,5250,5397,140,5257,2783954,2029,8440050,1188276,408883,0,466490,2153061,4223340,0,193032,121105,0,0,0,0,71927,0,2197,1174
2030,7568,7568,7578,6288,40820562,36232671,4587891,1878313,858232,1851346,181,181,0,227,227,0,0,2030,36232671,9838206,7860526,0,5230533,6373802,6929604,0,858232,431704,166806,0,0,0,259722,0,7387,6061
2031,7568,7568,7578,6322,40770828,33473033,7297795,3075520,1652064,2570211,190,190,0,226,226,0,0,2031,33473033,10949333,4210044,0,2579088,8119740,7614828,0,1652064,687704,548166,0,0,0,416194,0,7378,6096
2032,7568,7568,7578,6393,18108702,16151898,1956804,491661,400372,1064771,4291,146,4145,4340,190,4150,0,2032,16151898,3008520,1555356,0,773457,3989955,6824610,0,400372,225126,40448,0,0,0,134798,0,3277,2053
2033,7568,7568,7578,6322,40676460,33863021,6813439,3967443,1499357,1346639,191,191,0,226,226,0,88842,2033,33863021,9015498,4807043,0,5291967,7260783,7487730,0,1499357,707940,364646,0,0,0,426771,0,7377,6096
2034,7568,7568,7578,6322,40458435,32175586,8282849,4333329,1633987,2315533,190,190,0,226,226,0,312393,2034,32175586,10742190,4798047,0,2620589,6786752,7228008,0,1633987,841066,286826,0,0,0,506095,0,7378,6096
2035,7568,7568,7578,6340,28027872,23288402,4739470,2904364,940499,894607,2496,175,2321,2539,215,2324,0,2035,23288402,5706297,2848475,0,1695050,5821624,7216956,0,940499,563910,38585,0,0,0,338004,0,5072,3801
