"cnrmcm3","gfdlcm21","miroc32med","mpiecham5","ncarccsm3","ncarpcm1"
4957.13559322034,5526,5526,5526,5526,5526
2461.74707307226,4843.16634159933,5526,5526,5526,5526
5526,5526,5526,5526,5526,5526
5436.47747564935,5520.4335483871,5526,5516.69698759598,5522.80516898608,5526
5526,5526,5526,5525.92894362861,5525.08172888016,5526
5064.86625055729,208.226016884114,3565.0066096423,5526,4229.02083333333,3728.4419768533
3790.90796915167,5526,5526,5525.48936170213,5526,5526
5526,5402.37370242215,5524.96174065421,4948,4741.25585668351,5299.12797012899
5526,5526,5526,5526,5526,5526
1579.36341644957,1606.15625,847.865332612223,2330.11484710115,5525.90227048371,1552.89391796322
3818.38430664258,5526,5526,5526,5526,5526
5526,5526,5526,5526,5018.32462686567,5526
5526,5526,5522.65128802212,5526,5526,5526
5526,5526,5526,5526,5526,5526
5526,5526,5526,5526,5526,5526
3846.88552005438,5526,5499.87639508929,5334.38225306364,5525.34701492537,5526
5526,5526,5526,5526,5526,5526
5526,5526,5526,5526,NA,5526
5302.21372965322,5526,5526,5526,4166.46086248983,5518.32246526345
3614.39110372831,4003.80506329114,2926.80872631115,5526,2445.6559309849,4640.12129277567
5523.42391304348,5526,5526,5526,5526,5526
5526,5526,5526,5526,5526,5526
5439.6488818454,5526,5526,5526,5526,5526
5526,5526,5526,5526,5525.70037386505,5507.43318040551
5526,5526,5526,5526,5494.89290681502,5524.66666666667
5526,5526,5526,5526,5525.88232217573,5526
5526,5280.50637567435,5526,5526,5082.44987859868,5526
5526,5525.89816700611,5420.06679764244,5526,4160.82522489444,5526
5445.03186239955,2731.34210526316,2683.79545820583,5283.76350337584,2435.26685295145,5526
5526,5526,5525.04443150951,5526,5526,5526
5526,5526,5525.58315450644,5526,5526,5526
5526,5526,5526,5526,5526,5526
4664.96127717391,NA,NA,5526,2355,5526
5229.63036203225,4111.26064958381,3093.76131090487,5211.95360281195,4783.87219273173,4198.16192687173
5526,5526,5526,5526,5526,5526
5526,5526,5526,5526,5526,5526
5526,5526,5526,5526,5526,5526
4614.85417713042,5526,5522.83622828784,NA,5526,5526
5526,5526,5353.04829545455,5524.05164001084,3821.21975308642,2514.05981278756
5526,5526,5526,5526,5526,5526
5526,5526,5526,4962.09932556714,5526,5526
4048.00775716695,5523.36715755497,4147.35666666667,4113.7143864598,4194.12275064267,5526
4941.07157997717,5526,5523.26277372263,5526,4783.68363499246,5526
5525.93726474279,2260.27443105756,4929.0792022792,5183.28137178488,5526,3969.6346749226
5526,5526,NA,5526,5526,5526
4761.61397962768,2097.37145650049,NA,3123.27952755906,4676.88003076134,4261.33914559721
5526,NA,5526,5526,5526,5526
5526,5526,5526,4812.32780167998,5526,5526
2850.396842292,5525.3453815261,5526,NA,5488.22648969218,5526
4293.6116919138,5525.79872379216,5526,NA,NA,5526
5526,5526,5507.75870069606,5526,5526,5526
5526,4056.91289198606,5526,4946.91126070991,3607.32860656924,5500.97798613942
5526,4874.68471432845,5526,5526,5144.62958801498,5526
5526,5526,5526,5526,5526,5526
5526,5526,5518.2393081761,4850.50560562761,5525.25979680697,5526
5525.97103967564,3156.96537313433,5525.47138228942,NA,4899.85221674877,5525.97633358377
5526,5526,5517.06047600468,5488.73474762253,5526,5526
5526,5526,NA,5526,5526,5526
NA,5410.03276081425,4923,5526,4430.96171304519,4642.73140662894
5526,5526,5526,5526,5526,5526
NA,3961.56770833333,4099.97798948752,4299.61955873584,5526,5526
5526,3592,3520.9010989011,5525.81114258735,NA,5526
5526,5526,5526,5526,3737.30804387569,5526
5526,5215.97213887698,4206.30909090909,5526,2245.60683994528,NA
5526,5255.1,NA,5526,5526,5526
NA,2362.57971014493,NA,1633,2535.01803729746,1067.66422466422
NA,5526,5339.77001171417,3517.62377076975,1662.89691526747,NA
5526,5526,5479.41651705566,NA,5117.37424140256,5526
5526,5526,5526,5526,5526,5526
5526,3453.59307359307,2367.47205960617,5526,4999,5526
5526,NA,NA,5526,5526,4736.40435835351
3347.2718296822,2286,2763,3457.47962747381,4478.48470588235,4214.29316546763
5525.12920168067,4390.55048518227,NA,5526,4713.95049916805,5526
4409.86679233428,5526,3543.58190271817,2717.29858724704,4396,5334.61520446766
5526,5526,5526,NA,5526,5526
5507.49606299213,NA,5526,4923.7619047619,4371,5526
5489.74394939494,NA,NA,5526,5526,5526
NA,5526,NA,4170,5225,5526
4085.49862107005,5526,NA,NA,5524.16230520435,5523.44423240034
5526,5526,NA,4487.111470694,2236,5369.6906653426
4738.34909195734,5218.43148978575,3104.49649317091,3893,1784.76032429693,5526
5248.69841269841,5526,5249.78886310905,3002.64594594595,3941.95056100982,5526
5383.70796460177,5526,NA,NA,5526,5526
NA,2986.65623003195,NA,NA,1520.819806936,3963.3515168383
5526,5526,5526,NA,4367.66903146206,5526
2638.50923807848,5526,4898,Inf,5100.51114130435,3067.64348966874
5526,NA,NA,NA,NA,5526
4923,5501,4857.80643980973,NA,4686.91893473807,5526
NA,5526,3524.30030487805,0,5526,5526
5526,5526,5526,NA,5526,5526
