"cnrmcm3","gfdlcm21","miroc32med","mpiecham5","ncarccsm3","ncarpcm1"
0.116806192763025,0.0643317206271492,0.00337543599819921,0.129535700351151,0.0410453487053235,0.163579071566594
0,0.00135013327246773,0.00208005140784113,0.00692951752777121,0.116738354658815,0.101920012474781
0.445782526058165,0.0598204298799843,0.238640747755331,0.280678627329144,0.159170753724884,0.234691841324459
0.0646055638341704,0.207233642404164,0.523175234575725,0.232895686200159,0.431215528883167,0.147097799188789
0.0114317223272639,0.145194689938246,0.383871788349021,0.233424877193612,0.121672091827994,0.175329328282172
0.015225577676079,0.195760994378856,0.0892869494416107,0.121773512012556,0.264866715051941,0.283271087165044
0.0639487393585159,0.445527948355534,0.463130659767141,0.254600461794092,0,0.286879361733062
0.293111751555472,0.246831257577428,0.109228213940475,0.20718248887263,0.350953666166025,0.0402990304870926
0.00085340160546177,0.328820711567519,0.264058003140026,0.0650042648019982,0.27421850930416,0.217232742938543
0.188625463355912,0.289604084567492,0.317743718418412,0.0213739849046282,0.38011629842795,0.206691952636711
0.065238178209743,0.0942228973701515,0.166767575623501,0.327299436099133,0.421671534910016,0.0531841949928154
0.101666967757228,0.347423274398434,0.393337333667029,0.0566677506227486,0.326225524721792,0.158858854093463
0.0125266016181815,0.378676486870718,0.227954509643065,0.015153954377148,0.227053970937605,0.185528704194938
0.110531274227883,NA,0.0513770972192883,0.0922846248106738,0.258834632961977,0.156078491655713
0.0832270880896611,0.294232122893462,0.286193664402807,0.172150847730867,0.174295382819198,0.00276555171707609
0.0947246194729442,0.0757209131114973,0.226533920464073,0.0811171485638804,0.441350308378827,0.302510928617057
0.122760757006535,0.40582167726917,0.19747117304536,0.162906946936683,0.264804129972669,0.165520945220193
0.351661411263136,0.307007000578029,0.265526307936645,0.268266580524014,0.103094465948321,0.114880265435661
0.217832781134282,0.187193169690502,0.392254848103584,0.203698797973443,0.335183188890938,0.0369392965765671
0.159157477158978,0.0508600650860065,0.337038618591369,0.117112717327603,0.168491501619422,0.153803591510601
