"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6322,39903246,32242094,7661152,4709162,1366500,1585490,347,195,152,383,231,152,0,2010,32242094,9679769,4185462,0,3039198,7744941,7592724,0,1366500,815859,61431,0,0,0,489210,0,7221,5939
2011,7568,7568,7578,6270,23627734,19549046,4078688,2562090,736460,780138,541,185,356,583,229,354,15238834,2011,19549046,4542276,2310074,0,2906444,4915655,4874597,0,736460,460274,971,0,0,0,275215,0,7027,5687
2012,7568,7568,7578,6309,40798458,33103656,7694802,3986171,1327154,2381477,185,185,0,226,226,0,0,2012,33103656,11058081,4411800,0,3602579,6847396,7183800,0,1327154,778472,81655,0,0,0,467027,0,7383,6083
2013,7568,7568,7578,6322,40770828,32965262,7805566,3902239,1513029,2390298,190,190,0,226,226,0,0,2013,32965262,10762933,6580638,0,2114497,6351024,7156170,0,1513029,749623,311970,0,0,0,451436,0,7378,6096
2014,7568,7568,7578,7298,2890098,2336813,553285,56578,131114,365593,7045,90,6955,7034,73,6961,0,2014,2336813,703717,286093,0,75299,1078294,193410,0,131114,70000,19631,0,0,0,41483,0,523,264
2015,7568,7568,7578,6272,34461750,29040085,5421665,2520910,992942,1907813,274,189,85,318,233,85,5848286,2015,29040085,8413909,5097587,0,2148609,6462311,6917669,0,992942,527685,148285,0,0,0,316972,0,7294,5954
2016,7568,7568,7578,6322,40737672,33995154,6742518,3444093,1699426,1598999,196,190,6,233,226,7,0,2016,33995154,10511669,5324081,0,3610914,7154702,7393788,0,1699426,662499,635108,0,0,0,401819,0,7372,6089
2017,7568,7568,7578,7454,925397,612385,313012,34868,82301,195843,7355,43,7312,7367,47,7320,251641,2017,612385,345161,118151,0,6484,142589,0,0,82301,41228,16672,0,0,0,24401,0,213,87
2018,7568,7568,7578,6346,34487766,27363886,7123880,3876864,1595506,1651510,1327,194,1133,1367,229,1138,0,2018,27363886,8776329,3481575,0,2274570,5896282,6935130,0,1595506,749593,393833,0,0,0,452080,0,6241,4979
2019,7568,7568,7578,6282,30846132,25212150,5633982,2315915,1152345,2165722,1986,183,1803,2031,225,1806,0,2019,25212150,7639611,2781720,0,582426,6869865,7338528,0,1152345,571626,236437,0,0,0,344282,0,5582,4251
2020,7568,7568,7578,6322,40770828,35073351,5697477,2880707,1000575,1816195,190,190,0,226,226,0,0,2020,35073351,9870176,6993762,0,4471862,6559277,7178274,0,1000575,565355,96095,0,0,0,339125,0,7378,6096
2021,7568,7568,7578,6322,39773769,32790997,6982772,3114938,1443813,2424021,370,194,176,405,228,177,2379,2021,32790997,10263764,5918799,0,2405386,6997144,7205904,0,1443813,656731,390753,0,0,0,396329,0,7198,5917
2022,7568,7568,7578,6311,20617263,17506044,3111219,938080,802559,1370580,3628,163,3465,3676,205,3471,1157741,2022,17506044,4126036,1926811,0,366778,4329369,6757050,0,802559,329167,274336,0,0,0,199056,0,3940,2635
