"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2090,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,37,7541,0
2091,7568,7568,7578,7566,25218,13094,12124,5065,3128,3931,7550,69,7481,7559,74,7485,74250
2092,7568,7568,7578,7578,0,0,0,0,0,0,7568,13,7555,7578,16,7562,0
2093,7568,7568,7578,7578,0,0,0,0,0,0,7568,4,7564,7578,7,7571,0
2094,7568,7568,7578,7578,0,0,0,0,0,0,7568,27,7541,7578,29,7549,0
2095,7568,7568,7578,7489,713090,461739,251351,48445,91355,111551,7424,38,7386,7437,39,7398,82654
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,12,7556,7578,14,7564,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,6,7562,7578,13,7565,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,18,7550,7578,20,7558,0
2099,7568,7568,7578,7578,0,0,0,0,0,0,7568,1,7567,7578,3,7575,0
