"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo"
2067,7568,7568,7578,6283,34691559,28100176,6591383,3410496,1365012,1815875,1221,185,1036,1267,229,1038,381963
2068,7568,7568,7578,6324,36316872,31323709,4993163,1750251,864766,2378146,996,203,793,1032,238,794,0
2069,7568,7568,7578,6440,15669526,13707720,1961806,521970,388373,1051463,4208,127,4081,4262,177,4085,2907761
2070,7568,7568,7578,6330,31763448,26392786,5370662,2365722,1344667,1660273,1820,194,1626,1860,229,1631,0
2071,7568,7568,7578,7569,77364,46763,30601,4299,7874,18428,7554,54,7500,7564,63,7501,0
2072,7568,7568,7578,6322,40185072,33271287,6913785,4058640,1287422,1567723,296,198,98,331,233,98,0
2073,7568,7568,7578,6322,40145874,32679857,7466017,4163984,1464448,1837585,191,191,0,227,227,0,619428
2074,7568,7568,7578,6323,1093630,1036979,56651,12471,14581,29599,994,189,805,1032,223,809,35327310
2075,7568,7568,7578,6404,13242040,11380177,1861863,721922,366644,773297,3926,149,3777,3978,195,3783,6906957
2076,7568,7568,7578,6289,39118554,31367351,7751203,4786809,1352973,1611421,489,186,303,535,231,304,0
2077,7568,7568,7578,7023,40815036,34196251,6618785,3008502,1456627,2153656,182,182,0,214,214,0,0
2078,7568,7568,7578,7520,484400,279172,205228,32326,64660,108242,7472,37,7435,7482,41,7441,46096
2079,7568,7568,7578,7576,13188,7633,5555,423,1599,3533,7565,10,7555,7575,13,7562,3390
2080,7568,7568,7578,7206,3700037,3301367,398670,60809,101050,236811,6898,76,6822,6918,91,6827,2383
2081,7568,7568,7578,6322,34774602,30396373,4378229,2982703,886758,508768,190,190,0,226,226,0,6001150
2082,7568,7568,7578,6330,32023170,27410424,4612746,1630581,1031859,1950306,1773,187,1586,1816,225,1591,0
2083,7568,7568,7578,7202,3685842,3466854,218988,538,45468,172982,6901,80,6821,6929,99,6830,0
2084,7568,7568,7578,7578,0,0,0,0,0,0,7568,10,7558,7578,12,7566,0
2085,7568,7568,7578,7578,0,0,0,0,0,0,7568,67,7501,7578,73,7505,0
2086,7568,7568,7578,6530,12809268,11707229,1102039,200410,291455,610174,5250,116,5134,5276,132,5144,0
2087,7568,7568,7578,7578,0,0,0,0,0,0,7568,44,7524,7578,49,7529,0
2088,7568,7568,7578,6309,21120024,18044439,3075585,1815991,533080,726514,199,187,12,241,228,13,19645825
2089,7568,7568,7578,6277,39300912,30405933,8894979,6159238,1586255,1149486,456,189,267,501,233,268,0
2090,7568,7568,7578,6324,29072892,24510041,4562851,3023223,880267,659361,1401,191,1210,1442,226,1216,5017756
2091,7568,7568,7578,6539,15743574,13825689,1917885,481638,411803,1024444,4719,151,4568,4746,176,4570,0
2092,7568,7568,7578,6267,40582944,31777320,8805624,5831663,1784864,1189097,224,189,35,268,233,35,0
2093,7568,7568,7578,6285,29564100,24528354,5035746,3033631,1024229,977886,2218,170,2048,2263,211,2052,0
2094,7568,7568,7578,6723,9170413,7957669,1212744,519483,337069,356192,5739,123,5616,5750,128,5622,938549
2095,7568,7568,7578,7282,3039300,2510577,528723,128521,153375,246827,7018,84,6934,7012,72,6940,0
2096,7568,7568,7578,7578,0,0,0,0,0,0,7568,16,7552,7578,17,7561,0
2097,7568,7568,7578,7578,0,0,0,0,0,0,7568,42,7526,7578,49,7529,0
2098,7568,7568,7578,7578,0,0,0,0,0,0,7568,34,7534,7578,37,7541,0
2099,7568,7568,7578,7578,0,0,0,0,0,0,7568,20,7548,7578,21,7557,0
