"Year","AFem","AFemDeath","AMal","AMalDeath","Eggs","EggsDeath","FryGrad","FryExit","FryDeath","FryInStr","allMortAF","baseMortAF","tempMortAF","allMortAM","baseMortAM","tempMortAM","InVivo","Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,7568,7568,7578,6310,40337154,32431548,7905606,3833077,1469275,2603254,185,185,0,226,226,0,461354,2010,32431548,11499327,3587638,0,1779657,8033188,7531738,0,1469275,767885,239422,0,0,0,461968,0,7383,6084
2011,7568,7568,7578,6322,40770828,32754265,8016563,4382734,1466109,2167720,190,190,0,226,226,0,0,2011,32754265,10554537,3604901,0,3554556,7508333,7531938,0,1466109,829387,138805,0,0,0,497917,0,7378,6096
2012,7568,7568,7578,6266,40815036,33206401,7608635,4103353,1486177,2019105,182,182,0,226,226,0,0,2012,33206401,10458332,7540580,0,2400962,5860345,6946182,0,1486177,720792,331231,0,0,0,434154,0,7386,6040
2013,7568,7568,7578,6326,31668430,28551313,3117117,663138,431471,2022508,1428,193,1235,1464,225,1239,2264192,2013,28551313,7660579,6607144,0,616739,6394111,7272740,0,431471,231333,61218,0,0,0,138920,0,6140,4862
2014,7568,7568,7578,6324,27191528,24422667,2768861,761892,420157,1586812,995,195,800,1032,233,799,9151992,2014,24422667,5992672,4247429,0,1658428,6249820,6274318,0,420157,217145,72594,0,0,0,130418,0,6573,5292
2015,7568,7568,7578,6322,40748724,35642915,5105809,1782416,966447,2356946,194,191,3,230,227,3,0,2015,35642915,11269746,6095652,0,2538288,8135453,7603776,0,966447,438057,264072,0,0,0,264318,0,7374,6092
2016,7568,7568,7578,6323,31056347,25849826,5206521,1903419,1038622,2264480,1029,191,838,1065,225,840,5088385,2016,25849826,8479337,3841180,0,59141,6549721,6920447,0,1038622,469456,285924,0,0,0,283242,0,6539,5258
2017,7568,7568,7578,6809,7331590,6740586,591004,48317,108212,434475,6008,113,5895,6026,122,5904,1294598,2017,6740586,981043,442405,0,365540,1778414,3173184,0,108212,65039,4668,0,0,0,38505,0,1560,783
2018,7568,7568,7578,6266,40792932,35343138,5449794,1954656,987979,2507159,186,183,3,230,227,3,0,2018,35343138,11200034,5926419,0,3129791,7599164,7487730,0,987979,486954,207837,0,0,0,293188,0,7382,6036
2019,7568,7568,7578,6309,40798458,33613148,7185310,3103359,1321789,2760162,185,185,0,226,226,0,0,2019,33613148,11426175,5662396,0,923997,8018908,7581672,0,1321789,657482,268595,0,0,0,395712,0,7383,6083
2020,7568,7568,7578,6406,19407292,18001742,1405550,419258,260604,725688,4056,137,3919,4111,181,3930,20,2020,18001742,3326576,1508266,0,2105939,4319241,6741720,0,260604,154876,13215,0,0,0,92513,0,3512,2295
2021,7568,7568,7578,6322,27470208,22597790,4872418,2415857,943426,1513135,190,190,0,226,226,0,13328828,2021,22597790,6823277,3858261,0,1459910,5012292,5444050,0,943426,497395,147262,0,0,0,298769,0,7378,6096
2022,7568,7568,7578,6322,40770828,32853962,7916866,3542602,1386347,2987917,190,190,0,226,226,0,0,2022,32853962,11935740,5238965,0,235800,7839681,7603776,0,1386347,709096,250471,0,0,0,426780,0,7378,6096
2023,7568,7568,7578,6322,40501044,33924876,6576168,2588822,1105220,2882126,193,192,1,229,228,1,253206,2023,33924876,11128455,5595115,0,986996,8472384,7741926,0,1105220,579025,177981,0,0,0,348214,0,7375,6093
2024,7568,7568,7578,6280,38715156,28778104,9937052,6906901,1775112,1255039,562,190,372,603,233,370,0,2024,28778104,8983509,3022408,0,881533,8098994,7791660,0,1775112,1106912,4679,0,0,0,663521,0,7006,5677
2025,7568,7568,7578,6313,40654782,34781979,5872803,2190526,1145274,2537003,211,197,14,247,233,14,0,2025,34781979,11067241,7107843,0,1044845,7980378,7581672,0,1145274,495904,349734,0,0,0,299636,0,7357,6066
2026,7568,7568,7578,7571,66312,41631,24681,1680,5663,17338,7556,60,7496,7567,63,7504,0,2026,41631,27744,13161,0,726,0,0,0,5663,3042,1055,0,0,0,1566,0,12,4
2027,7568,7568,7578,6324,34570656,29053406,5517250,2734181,1012675,1770394,1312,190,1122,1351,228,1123,0,2027,29053406,7835818,3676606,0,2503063,7284941,7752978,0,1012675,564846,108608,0,0,0,339221,0,6256,4973
2028,7568,7568,7578,6288,34206327,30985635,3220692,2046934,607501,566257,181,181,0,227,227,0,6627894,2028,30985635,6133530,3531399,0,9627216,5571845,6121645,0,607501,366583,21686,0,0,0,219232,0,7387,6061
2029,7568,7568,7578,6313,40577418,31947313,8630105,5162466,1676299,1791340,225,194,31,262,231,31,0,2029,31947313,9923490,5469608,0,2263271,6814266,7476678,0,1676299,916849,208486,0,0,0,550964,0,7343,6051
2030,7568,7568,7578,6266,40809510,31618451,9191059,6007101,1917929,1266029,183,182,1,227,226,1,0,2030,31618451,9634655,4659961,0,2488032,7248605,7587198,0,1917929,984037,341584,0,0,0,592308,0,7385,6039
2031,7568,7568,7578,6322,40698990,31731765,8967225,5298782,1699649,1968794,203,191,12,239,227,12,0,2031,31731765,10136170,5327216,0,1557595,7234106,7476678,0,1699649,920964,225092,0,0,0,553593,0,7365,6083
2032,7568,7568,7578,6322,40638204,34709215,5928989,2382353,923682,2622954,214,194,20,250,230,20,0,2032,34709215,10631125,6357282,0,2694624,7577136,7449048,0,923682,550565,43136,0,0,0,329981,0,7354,6072
2033,7568,7568,7578,6319,40739894,34738553,6001341,3209285,1036556,1755500,192,191,1,228,227,1,19882,2033,34738553,10647969,4850640,0,4156052,7474590,7609302,0,1036556,623914,38777,0,0,0,373865,0,7376,6091
2034,7568,7568,7578,6312,40798458,34402957,6395501,3076159,1062389,2256953,185,185,0,226,226,0,0,2034,34402957,11028484,6136426,0,2594741,7150050,7493256,0,1062389,661707,4306,0,0,0,396376,0,7383,6086
2035,7568,7568,7578,6290,37104729,30062123,7042606,3357439,1187849,2497318,182,182,0,227,227,0,3716132,2035,30062123,10310772,3695047,0,1406517,7435816,7213971,0,1187849,692464,79994,0,0,0,415391,0,7386,6063
2036,7568,7568,7578,6310,31909403,26792948,5116455,2380977,810300,1925178,194,191,3,231,228,3,8856325,2036,26792948,8594475,3355461,0,2349282,6212579,6281151,0,810300,506871,0,0,0,0,303429,0,7374,6079
2037,7568,7568,7578,6294,40815036,33598194,7216842,2936639,1173511,3106692,182,182,0,228,228,0,0,2037,33598194,11651652,5671519,0,1086817,7678372,7509834,0,1173511,640864,147746,0,0,0,384901,0,7386,6066
2038,7568,7568,7578,7203,4194234,3703093,491141,12828,113686,364627,6809,98,6711,6835,118,6717,0,2038,3703093,841871,334608,0,191772,1638566,696276,0,113686,48334,36698,0,0,0,28654,0,759,368
2039,7568,7568,7578,6300,28462420,25841311,2621109,736817,458153,1426139,2399,178,2221,2448,221,2227,101474,2039,25841311,5558718,3345017,0,2451404,6749772,7736400,0,458153,227994,93093,0,0,0,137066,0,5169,3852
2040,7568,7568,7578,6322,29234241,24516071,4718170,2236004,815202,1666964,190,190,0,226,226,0,11561052,2040,24516071,7042569,4500680,0,1556100,5621331,5795391,0,815202,475226,55080,0,0,0,284896,0,7378,6096
2041,7568,7568,7578,6323,34997166,30844690,4152476,2125444,720539,1306493,247,194,53,283,231,52,5470036,2041,30844690,9417710,3502934,0,4662265,6612808,6648973,0,720539,434414,26082,0,0,0,260043,0,7321,6040
2042,7568,7568,7578,6277,40815036,33699613,7115423,3402014,1427456,2285953,182,182,0,226,226,0,0,2042,33699613,10432328,6504130,0,3101286,6721213,6940656,0,1427456,670953,351958,0,0,0,404545,0,7386,6051
2043,7568,7568,7578,6530,7691300,6976084,715216,61359,173773,480084,5015,116,4899,5039,131,4908,6441186,2043,6976084,1185871,593266,0,132133,1827703,3237111,0,173773,71763,58979,0,0,0,43031,0,2553,1491
2044,7568,7568,7578,6311,18076054,16626197,1449857,697381,316390,436086,3479,165,3314,3529,209,3320,4533072,2044,16626197,2731360,1620241,0,2024656,4068781,6181159,0,316390,181556,26536,0,0,0,108298,0,4089,2782
2045,7568,7568,7578,6290,37879768,32556062,5323706,2151396,1044610,2127700,181,181,0,227,227,0,2943326,2045,32556062,10311366,5085586,0,2310814,7330802,7517494,0,1044610,498590,245599,0,0,0,300421,0,7387,6063
2046,7568,7568,7578,6322,40538736,32082110,8456626,4242836,1566148,2647642,232,193,39,269,229,40,0,2046,32082110,10968696,2808857,0,2186374,8448095,7670088,0,1566148,852862,200789,0,0,0,512497,0,7336,6053
2047,7568,7568,7578,6322,40544262,31278686,9265576,5530048,1878656,1856872,231,195,36,267,230,37,0,2047,31278686,10341544,3652127,0,2118584,7651071,7515360,0,1878656,976329,314812,0,0,0,587515,0,7337,6055
2048,7568,7568,7578,6309,40271880,33792242,6479638,3885037,1110643,1483958,199,190,9,238,229,9,449214,2048,33792242,8924775,4629074,0,6886179,6477870,6874344,0,1110643,694678,0,0,0,0,415965,0,7369,6071
2049,7568,7568,7578,6290,40820562,32038843,8781719,5339939,1868900,1572880,181,181,0,227,227,0,0,2049,32038843,9636161,5225262,0,2968323,6909251,7299846,0,1868900,930003,378713,0,0,0,560184,0,7387,6063
2050,7568,7568,7578,7556,115203,79762,35441,3579,9838,22024,7535,37,7498,7544,40,7504,67155,2050,79762,42629,28223,0,8910,0,0,0,9838,4450,2888,0,0,0,2500,0,33,12
2051,7568,7568,7578,7539,342612,216955,125657,6975,27670,91012,7506,35,7471,7516,39,7477,0,2051,216955,150198,56524,0,10233,0,0,0,27670,15398,3120,0,0,0,9152,0,62,23
2052,7568,7568,7578,7573,38682,28009,10673,163,2316,8194,7561,69,7492,7570,73,7497,0,2052,28009,15939,10319,0,1751,0,0,0,2316,1008,926,0,0,0,382,0,7,3
2053,7568,7568,7578,7403,1441820,1182523,259297,3292,55701,200304,7265,48,7217,7275,54,7221,232558,2053,1182523,421447,220410,0,32312,489266,19088,0,55701,26874,12984,0,0,0,15843,0,303,128
2054,7568,7568,7578,6322,40754250,33448510,7305740,4263925,1395124,1646691,193,190,3,229,226,3,0,2054,33448510,10278689,3656128,0,3837512,8011619,7664562,0,1395124,768094,165669,0,0,0,461361,0,7375,6093
2055,7568,7568,7578,6322,38421181,32113945,6307236,3025102,1263469,2018665,191,191,0,227,227,0,2347791,2055,32113945,10008018,7026467,0,2252490,5979674,6847296,0,1263469,578651,335723,0,0,0,349095,0,7377,6095
2056,7568,7568,7578,7428,1392552,1081282,311270,27415,69429,214426,7316,55,7261,7324,55,7269,0,2056,1081282,437501,129174,0,103948,410659,0,0,69429,40224,5495,0,0,0,23710,0,252,104
2057,7568,7568,7578,6312,26156862,22599613,3557249,2557399,673438,326412,187,187,0,226,226,0,14662295,2057,22599613,5333522,2515383,0,5316783,4515832,4918093,0,673438,414115,11585,0,0,0,247738,0,7381,6086
2058,7568,7568,7578,6267,37560222,30120449,7439773,3657582,1226486,2555705,771,182,589,816,226,590,0,2058,30120449,9784192,4217544,0,1094970,7508383,7515360,0,1226486,746334,32766,0,0,0,447386,0,6797,5451
2059,7568,7568,7578,6322,40743198,33021546,7721652,3482882,1452974,2785796,195,191,4,231,227,4,0,2059,33021546,11464400,5119573,0,1104564,7756863,7576146,0,1452974,714874,307406,0,0,0,430694,0,7373,6091
2060,7568,7568,7578,6324,33642735,27558344,6084391,3509673,1051922,1522796,825,192,633,863,228,635,3625458,2060,27558344,7578196,3468904,0,3334269,6244730,6932245,0,1051922,657899,0,0,0,0,394023,0,6743,5461
2061,7568,7568,7578,6313,40779607,37428235,3351372,2125196,647228,578948,186,186,0,226,226,0,13325,2061,37428235,7531405,4508860,0,11393927,6749457,7244586,0,647228,375986,46297,0,0,0,224945,0,7382,6087
2062,7568,7568,7578,6320,40595377,34060492,6534885,2842666,1331212,2361007,194,193,1,229,228,1,153347,2062,34060492,10670185,7772618,0,1847959,6536196,7233534,0,1331212,590754,383785,0,0,0,356673,0,7374,6091
2063,7568,7568,7578,6536,14389744,12875901,1513843,431940,334111,747792,4963,132,4831,4987,151,4836,5486,2063,12875901,2089699,1217897,0,922274,3064771,5581260,0,334111,185492,37813,0,0,0,110806,0,2605,1549
2064,7568,7568,7578,6322,40748724,32712047,8036677,4401765,1496281,2138631,194,191,3,230,227,3,0,2064,32712047,10209401,5371094,0,3301163,6851051,6979338,0,1496281,808626,201791,0,0,0,485864,0,7374,6092
2065,7568,7568,7578,6322,37978355,31196721,6781634,2929146,1179977,2672511,406,195,211,442,231,211,1599634,2065,31196721,10425231,4764729,0,476098,7915544,7615119,0,1179977,638519,157657,0,0,0,383801,0,7162,5880
2066,7568,7568,7578,6288,18982042,16480833,2501209,1530667,424875,545667,501,198,303,545,241,304,20113682,2066,16480833,3925210,1945026,0,2003840,4149013,4457744,0,424875,266047,0,0,0,0,158828,0,7067,5743
