"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,20598734,3918119,2884157,0,2104030,4924205,6768223,0,681187,386887,62462,0,0,0,231838,0,4754,3482
2011,26562347,8203173,2722123,0,3542926,5931301,6162824,0,1086926,679862,0,0,0,0,407064,0,7378,6096
2012,30279151,9669169,5951262,0,2875259,6137622,5645839,0,1574737,582803,637706,0,0,0,354228,0,7045,6443
2013,26259253,8520722,3606040,0,2198019,5745145,6189327,0,1224004,718750,74192,0,0,0,431062,0,7378,6096
2014,21053415,6639658,2255686,0,2832700,4493654,4831717,0,764800,472977,8804,0,0,0,283019,0,7379,6825
2015,33784738,10545832,4185420,0,5585886,6615360,6852240,0,1191997,734666,17256,0,0,0,440075,0,7385,6816
2016,12259917,2797481,1675759,0,3089439,2245857,2451381,0,258297,151751,16327,0,0,0,90219,0,7386,6782
2017,33770271,11619390,6255775,0,2448777,7306943,6139386,0,1399075,621014,402955,0,0,0,375106,0,7386,6780
2018,25255431,7926035,2784720,0,2185353,5925266,6434057,0,957937,598360,1189,0,0,0,358388,0,6771,5491
2019,35517532,10891193,7472711,0,3976169,7098859,6078600,0,950197,480460,180727,0,0,0,289010,0,7386,6794
2020,37513003,8799869,3527020,0,11317197,7016677,6852240,0,563858,330524,35513,0,0,0,197821,0,7365,6795
2021,23629966,6850029,4989257,0,2053615,4576781,5160284,0,1004875,565534,99946,0,0,0,339395,0,7383,6818
2022,19284208,5184476,2077014,0,3400193,4304457,4318068,0,885107,545938,12350,0,0,0,326819,0,7391,6779
2023,37754160,9974381,3910737,0,10191144,6925126,6752772,0,618464,344144,68074,0,0,0,206246,0,7395,6813
2024,32543338,5071105,2400755,0,12960322,5892718,6218438,0,35671,20887,2907,0,0,0,11877,0,7245,5964
2025,29295562,7120079,4525233,0,6682233,5342502,5625515,0,993916,567847,85511,0,0,0,340558,0,7396,6791
2026,20867573,6657834,3596153,0,2005005,4124521,4484060,0,752787,412589,92757,0,0,0,247441,0,7300,6020
2027,26717393,7577241,4878278,0,860848,6222752,7178274,0,753901,306797,261341,0,0,0,185763,0,5508,4232
2028,46980,31888,10083,0,5009,0,0,0,5357,2619,1339,0,0,0,1399,0,13,5
2029,18865339,4299321,1436180,0,1668004,4692484,6769350,0,503043,265642,78042,0,0,0,159359,0,3880,2637
2030,23939308,7802503,3910474,0,2005689,4843527,5377115,0,1097819,577128,173673,0,0,0,347018,0,7378,6096
2031,32326528,10252727,5586949,0,2341192,7437096,6708564,0,1856297,830995,523451,0,0,0,501851,0,7319,6725
2032,27424970,8469646,3091782,0,2338350,6316430,7208762,0,1231922,759117,17745,0,0,0,455060,0,6729,5451
2033,33054903,10779116,6461841,0,2152419,6803761,6857766,0,1738089,770011,502949,0,0,0,465129,0,7391,6814
2034,10281928,1769654,944848,0,670804,2547660,4348962,0,306477,171737,32057,0,0,0,102683,0,2104,1197
2035,32114386,11113012,4599655,0,3012849,7210802,6178068,0,1740336,868155,349337,0,0,0,522844,0,7385,6788
2036,34673014,10042807,8360976,0,1447104,7257033,7565094,0,1001520,535647,143892,0,0,0,321981,0,7361,6080
2037,16039792,3454823,1565092,0,1006055,4364612,5649210,0,405490,201335,83336,0,0,0,120819,0,4465,3201
2038,32296480,10923586,4593780,0,2853189,7112367,6813558,0,1649925,859397,273547,0,0,0,516981,0,7395,6813
2039,30590636,11344266,3254238,0,2470276,7404574,6117282,0,1741340,969105,190033,0,0,0,582202,0,7202,6611
2040,19789234,5138064,3246513,0,1003296,4771817,5629544,0,751706,318477,240862,0,0,0,192367,0,5914,4638
2041,18713641,4072505,1995740,0,1335887,4733569,6575940,0,610548,251310,207442,0,0,0,151796,0,3838,2668
2042,438571,331536,103674,0,3361,0,0,0,71764,42233,4757,0,0,0,24774,0,137,57
2043,18111492,4009376,1475424,0,1069315,4600143,6957234,0,824269,351412,260614,0,0,0,212243,0,3837,2601
2044,997746,364247,178622,0,121518,333359,0,0,66127,26493,23986,0,0,0,15648,0,246,108
2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,5118135,508411,526329,0,224589,1432892,2425914,0,62777,23555,25358,0,0,0,13864,0,971,421
2047,3712825,605978,410304,0,137159,1371294,1188090,0,91423,36703,32804,0,0,0,21916,0,735,315
2048,32448600,7551683,3825287,0,4507156,8479936,8084538,0,1090715,528269,244350,0,0,0,318096,0,6842,5559
2049,33997862,10263974,3262504,0,4853479,8052811,7565094,0,1148389,649179,109642,0,0,0,389568,0,7326,6045
2050,34220976,8407516,5562313,0,7662676,6058730,6529741,0,1008939,509359,193300,0,0,0,306280,0,7410,6850
2051,33668254,10324250,6163885,0,3217731,6657016,7305372,0,1333003,656415,281411,0,0,0,395177,0,7275,5995
2052,32801105,9835909,3736854,0,4609584,7191814,7426944,0,1338323,826645,16276,0,0,0,495402,0,7331,6049
2053,27491352,8244060,5245322,0,1224668,6345038,6432264,0,1070975,532413,217934,0,0,0,320628,0,5968,5385
2054,9712,6937,1548,0,1227,0,0,0,836,605,0,0,0,0,231,0,3,1
2055,28652493,7724546,3763886,0,4914701,6349729,5899631,0,1028309,543113,158898,0,0,0,326298,0,7387,6805
2056,25392718,8182612,4322190,0,1858026,5340440,5689450,0,1345401,528157,497155,0,0,0,320089,0,7378,6096
2057,16642598,3901481,2930218,0,500672,3986974,5323253,0,811529,242959,420208,0,0,0,148362,0,4934,3660
2058,2366682,473940,377366,0,128272,1066596,320508,0,43129,21789,8501,0,0,0,12839,0,470,199
2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,417054,256200,82035,0,78819,0,0,0,50377,27411,6886,0,0,0,16080,0,115,48
2064,148437,35977,17272,0,95188,0,0,0,1491,292,1061,0,0,0,138,0,38,16
2065,24153447,6610685,4767478,0,1263779,5400161,6111344,0,1000850,469573,248415,0,0,0,282862,0,6804,5525
2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,33034197,9463291,4874644,0,3213638,7895426,7587198,0,1775727,684177,676604,0,0,0,414946,0,7230,5947
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,401002,203952,142889,0,20448,33713,0,0,59472,19580,28092,0,0,0,11800,0,151,58
2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,5258537,820521,895621,0,354346,1643052,1544997,0,198438,87989,57790,0,0,0,52659,0,1165,897
2074,534959,314137,147174,0,57384,16264,0,0,127688,51859,44894,0,0,0,30935,0,162,68
2075,39101,22367,13241,0,3493,0,0,0,7892,3413,2899,0,0,0,1580,0,25,10
2076,3465419,464530,281168,0,280520,986793,1452408,0,109933,46289,36290,0,0,0,27354,0,1556,794
2077,3837701,584666,409858,0,187615,948557,1707005,0,134277,72213,19312,0,0,0,42752,0,2706,1648
2078,1793465,250010,219554,0,47662,524460,751779,0,37740,17077,11308,0,0,0,9355,0,5181,3915
2079,5181973,658145,645242,0,332105,1272213,2274268,0,150303,68408,41186,0,0,0,40709,0,1995,1076
2080,6423565,1113784,855917,0,152187,1997335,2304342,0,228060,69814,115917,0,0,0,42329,0,1285,630
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,12837,6178,1523,0,5136,0,0,0,915,237,569,0,0,0,109,0,3,1
2084,14658394,3366533,2269600,0,1289766,3399306,4333189,0,618796,362946,38603,0,0,0,217247,0,5597,4337
2085,5383561,1104363,1079717,0,162177,1436686,1600618,0,255582,76213,133104,0,0,0,46265,0,1381,770
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,3063444,610687,467100,0,37743,1323476,624438,0,235694,84922,99596,0,0,0,51176,0,664,296
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,12452357,2045675,1221940,0,667885,2960773,5556084,0,468988,199129,149944,0,0,0,119915,0,2974,1794
2092,3361284,547673,437224,0,155108,1224129,997150,0,137635,68812,28056,0,0,0,40767,0,1006,485
2093,5516624,919571,939731,0,367479,1125807,2164036,0,258912,120249,66708,0,0,0,71955,0,2191,1311
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,165338,22894,142098,0,346,0,0,0,0,0,0,0,0,0,0,0,117,69
