"Year","allMortEgg","baseMortEgg","tempMortEgg","denMortEgg","incMortEgg","superMortEgg","lostMortEgg","catMortEgg","allMortFry","baseMortFry","tempMortFry","denMortFry","habMortFry","freshMortFry","seasMortFry","catMortFry","allMortSF","allMortSM"
2010,32018429,7917626,4242102,0,8265880,5449655,6143166,0,598508,369476,8095,0,0,0,220937,0,7383,6083
2011,15903097,3587911,2183625,0,3767129,2982655,3381777,0,391333,224736,32482,0,0,0,134115,0,7382,6083
2012,33218491,11425917,5845296,0,1759198,6998754,7189326,0,1464469,682561,370212,0,0,0,411696,0,7367,6020
2013,32574085,9733267,4007562,0,3921282,7424570,7487404,0,1226495,764608,3815,0,0,0,458072,0,7378,6096
2014,34975761,10298841,7401033,0,4949364,5822421,6504102,0,1063944,537782,202839,0,0,0,323323,0,7386,6049
2015,12858768,2441369,1011939,0,361098,3413538,5630824,0,590979,261522,171889,0,0,0,157568,0,3075,1890
2016,20294388,5386036,2699697,0,2083231,4788658,5336766,0,583510,320428,70956,0,0,0,192126,0,6599,5315
2017,32413330,10928019,4268659,0,1599128,8041378,7576146,0,1647177,805553,356227,0,0,0,485397,0,7342,6003
2018,35795062,9418836,8073639,0,4764978,6414595,7123014,0,749907,427010,66858,0,0,0,256039,0,7270,5987
2019,8780906,1948408,1242054,0,369475,2395901,2825068,0,235180,105951,65908,0,0,0,63321,0,7285,6003
2020,21428731,5668370,2612444,0,3234847,4634699,5278371,0,657853,397336,22907,0,0,0,237610,0,7007,5723
2021,32367541,9032247,5418306,0,5084124,5930890,6901974,0,1853547,916688,384720,0,0,0,552139,0,7387,6058
2022,34474123,10196830,6082101,0,3799776,6924264,7471152,0,1187918,662524,127703,0,0,0,397691,0,7365,6020
2023,23979194,6500297,3639090,0,1350780,5564949,6924078,0,1051274,504942,242175,0,0,0,304157,0,5220,3897
2024,32970782,10406899,3741394,0,3552145,7666568,7603776,0,1315544,822558,0,0,0,0,492986,0,7386,6063
2025,23872979,6220918,4105822,0,3036032,5069981,5440226,0,1126973,587874,185783,0,0,0,353316,0,7386,6040
2026,32269671,10479186,5996462,0,760755,7479226,7554042,0,1824211,748478,622455,0,0,0,453278,0,7251,5909
2027,272546,163729,107599,0,1218,0,0,0,20374,10274,3980,0,0,0,6120,0,68,25
2028,4991491,623804,326137,0,104959,1631662,2304929,0,121224,59522,26398,0,0,0,35304,0,1125,486
2029,19502243,4634579,2504503,0,1883761,5228583,5250817,0,711945,359290,136818,0,0,0,215837,0,7151,5822
2030,151103,98276,40230,0,12597,0,0,0,23127,11565,4801,0,0,0,6761,0,44,19
2031,31199907,11357384,3174917,0,1216801,7896763,7554042,0,1860133,947609,342113,0,0,0,570411,0,7372,6091
2032,32036099,7250865,4928235,0,5532157,7096670,7228172,0,933198,559900,37862,0,0,0,335436,0,7002,5675
2033,37710478,10298646,7446559,0,4720056,7729857,7515360,0,639264,274884,198503,0,0,0,165877,0,7386,6042
2034,28700178,8870530,4420218,0,1645784,6508008,7255638,0,1277681,567652,367284,0,0,0,342745,0,6271,4991
2035,9354867,1525411,1127744,0,418957,2226671,4056084,0,152211,74486,33193,0,0,0,44532,0,1820,960
2036,33897768,7784684,4810818,0,6490001,7330061,7482204,0,1280624,768011,52476,0,0,0,460137,0,7369,6086
2037,35238405,8642089,6387223,0,7505976,5989027,6714090,0,978294,611037,1424,0,0,0,365833,0,7383,6037
2038,29323472,10051365,2679678,0,2012493,7385536,7194400,0,1771250,1002110,167181,0,0,0,601959,0,7387,6812
2039,33119277,8547833,8336445,0,2799256,6589029,6846714,0,1200624,622955,203139,0,0,0,374530,0,7137,5853
2040,16441212,3842417,1517158,0,451094,4131967,6498576,0,711419,367852,122581,0,0,0,220986,0,3545,2355
2041,34656266,10801145,5743489,0,3251314,7378114,7482204,0,1309269,581495,376745,0,0,0,351029,0,7382,6053
2042,20968006,5982429,3198640,0,1090931,4843189,5852817,0,964296,483678,189686,0,0,0,290932,0,6323,5038
2043,18522315,4275046,2225070,0,939702,4614728,6467769,0,487373,293587,18008,0,0,0,175778,0,4411,3150
2044,33845285,10184985,6438339,0,4677346,6001831,6542784,0,1444431,661821,383457,0,0,0,399153,0,7386,6043
2045,25382511,5427068,2649748,0,3884567,6121282,7299846,0,497829,250419,97032,0,0,0,150378,0,5013,3737
2046,31925992,9468081,4835479,0,3008370,7192644,7421418,0,1357752,794491,86590,0,0,0,476671,0,7143,5805
2047,26626163,8878097,4229157,0,1393943,5927847,6197119,0,1060148,611523,81816,0,0,0,366809,0,7381,6080
2048,33084567,10951918,3639310,0,2948275,8002074,7542990,0,2148510,727987,976770,0,0,0,443753,0,7372,6090
2049,317269,238368,76695,0,2206,0,0,0,80549,37147,21209,0,0,0,22193,0,105,72
2050,5471248,1015956,317797,0,212524,2123495,1801476,0,131235,74644,12141,0,0,0,44450,0,1112,535
2051,21106297,5939238,3418907,0,3851206,4131625,3765321,0,1002602,596790,48231,0,0,0,357581,0,7384,7377
2052,29790201,9461525,6524948,0,636785,6415583,6751360,0,1074557,423191,394981,0,0,0,256385,0,7385,6075
2053,20782614,5378522,2508930,0,535834,5263944,7095384,0,666958,355890,97381,0,0,0,213687,0,4485,3224
2054,23748500,5654345,2968050,0,1878541,6074816,7172748,0,860605,447449,144285,0,0,0,268871,0,5044,3771
2055,11326421,1736632,996349,0,680923,2775338,5137179,0,230825,134711,15764,0,0,0,80350,0,2865,1705
2056,29707977,8695776,2852739,0,3755863,6954551,7449048,0,1107780,662638,47847,0,0,0,397295,0,6476,5186
2057,33071047,8651179,4660725,0,5109511,7222688,7426944,0,1358626,844982,7329,0,0,0,506315,0,7382,6037
2058,20974217,5709547,4151529,0,3217081,3585063,4310997,0,696319,383801,82479,0,0,0,230039,0,7388,6055
2059,23739701,7332104,2734721,0,2839340,5244546,5588990,0,908205,556911,17793,0,0,0,333501,0,7202,5918
2060,34962237,10589102,6802272,0,2603439,7380226,7587198,0,1001650,567665,93270,0,0,0,340715,0,7394,6105
2061,32419982,10821860,5078874,0,1494224,7531768,7493256,0,2022362,862127,638788,0,0,0,521447,0,7378,6096
2062,82863,52396,20867,0,9600,0,0,0,16213,8587,2820,0,0,0,4806,0,26,17
2063,30404686,9301187,4207305,0,1549508,7676598,7670088,0,2016330,746876,815584,0,0,0,453870,0,6863,5534
2064,10954,7353,2290,0,1311,0,0,0,612,422,0,0,0,0,190,0,3,1
2065,23745605,6356628,2491141,0,1375988,6255158,7266690,0,1236833,582349,303307,0,0,0,351177,0,5321,4051
2066,31467422,10207687,4366941,0,2696937,7083895,7111962,0,1649708,794827,375721,0,0,0,479160,0,7141,5811
2067,2102968,567647,507689,0,168899,797947,60786,0,114649,25815,73190,0,0,0,15644,0,431,206
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,30253001,9307745,5286426,0,2552777,6021721,7084332,0,1559626,774255,319144,0,0,0,466227,0,6844,5566
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,31811940,8705147,6153430,0,4126103,6113170,6714090,0,1397164,668845,325179,0,0,0,403140,0,6943,5598
2072,13943478,2733609,1506481,0,694017,3240227,5769144,0,554094,244024,163023,0,0,0,147047,0,2952,1857
2073,115728,74934,16386,0,24408,0,0,0,15687,7792,3411,0,0,0,4484,0,32,22
2074,26385106,8179572,3544316,0,671747,6661995,7327476,0,1309573,514374,483364,0,0,0,311835,0,5769,4437
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,1823544,590159,232122,0,21416,852749,127098,0,92429,57875,267,0,0,0,34287,0,415,196
2078,32988019,9046797,5780317,0,3041502,7609569,7509834,0,1641160,784462,383805,0,0,0,472893,0,7373,6092
2079,6179597,1209265,690927,0,559785,1951300,1768320,0,215610,93884,65450,0,0,0,56276,0,1257,668
2080,21496909,5622536,2426891,0,988379,5452135,7006968,0,1126927,552542,241651,0,0,0,332734,0,4769,3508
2081,13074817,3066250,1482173,0,657631,3530871,4337892,0,545384,276711,102497,0,0,0,166176,0,5236,3957
2082,25521275,6539328,2895731,0,3072472,6023599,6990145,0,988204,543815,117896,0,0,0,326493,0,5892,4622
2083,20215866,5749026,2982480,0,1393026,4665356,5425978,0,1079037,609712,103524,0,0,0,365801,0,6424,5151
2084,32818340,10003577,6542092,0,1994312,6934305,7344054,0,1376257,630414,365541,0,0,0,380302,0,7126,5842
2085,14911,8048,2861,0,4002,0,0,0,1053,340,563,0,0,0,150,0,4,1
2086,30530888,9490404,5783384,0,1085188,6804536,7367376,0,1235567,602325,270499,0,0,0,362743,0,7200,5858
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,5436937,965920,632375,0,362411,1441511,2034720,0,162129,67325,54561,0,0,0,40243,0,1637,908
2089,11743376,2350182,883716,0,338233,3021013,5150232,0,261824,163971,0,0,0,0,97853,0,2389,1371
2090,22479434,5721024,3251900,0,1836432,5619934,6050144,0,961363,499827,161191,0,0,0,300345,0,6398,5090
2091,1154941,366813,231054,0,105501,451573,0,0,101452,57400,10116,0,0,0,33936,0,317,142
2092,20579772,5057254,3396436,0,997809,4717649,6410624,0,1315359,379673,702869,0,0,0,232817,0,5000,3728
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,1193562,494430,234600,0,98776,365756,0,0,96673,59171,2589,0,0,0,34913,0,292,133
2095,14433083,4223614,2274994,0,1663515,2942504,3328456,0,786357,392509,157900,0,0,0,235948,0,7386,6044
2096,6374,4230,1644,0,500,0,0,0,1107,292,671,0,0,0,144,0,2,1
